latitude,longitude,month,"<xarray.DataArray (latitude: 37, longitude: 396)>
array([[341.8422 , 342.39432, 340.72748, ..., 342.56256, 343.59265,
        344.3616 ],
       [344.22052, 343.81616, 341.52805, ..., 343.6329 , 344.28928,
        346.32333],
       [346.69397, 345.5861 , 343.1191 , ..., 344.73755, 345.69162,
        347.9818 ],
       ...,
       [518.6304 , 518.612  , 518.6868 , ..., 518.5764 , 518.3487 ,
        518.7087 ],
       [518.82385, 518.9407 , 518.91925, ..., 519.49927, 519.33923,
        519.3456 ],
       [519.18536, 519.04926, 519.1632 , ..., 519.95636, 520.32745,
        520.0575 ]], dtype=float32)
Coordinates:
  * longitude  (longitude) float64 -5.0 -4.75 -4.5 -4.25 ... 2.25 2.5 2.75 3.0
  * latitude   (latitude) float32 12.0 11.75 11.5 11.25 ... 3.75 3.5 3.25 3.0
    month      (longitude) int64 1 1 1 1 1 1 1 1 1 ... 12 12 12 12 12 12 12 12"
10.75,-0.5,2,340.44925
10.75,-0.25,2,341.94025
10.75,0.0,2,342.83487
10.75,0.25,2,340.66525
10.75,0.5,2,341.65558
10.75,0.75,2,339.5639
10.75,1.0,2,338.99747
10.75,1.25,2,342.78275
10.75,1.5,2,345.84622
10.75,1.75,2,343.54553
10.75,2.0,2,341.23987
10.75,2.25,2,339.2844
10.75,2.5,2,339.3095
10.75,2.75,2,341.50342
10.75,3.0,2,340.01874
10.75,-5.0,3,387.01303
10.75,-4.75,3,387.5737
10.75,-4.5,3,386.4319
10.75,-4.25,3,386.04163
10.75,-4.0,3,384.98154
10.75,-3.75,3,384.40326
10.75,-3.5,3,384.02197
10.75,-3.25,3,382.17258
10.75,-3.0,3,380.8504
10.75,-2.75,3,380.434
10.75,-2.5,3,381.0831
10.75,-2.25,3,378.96548
10.75,-2.0,3,379.61203
10.75,-1.75,3,377.99832
10.75,-1.5,3,375.24222
10.75,-1.25,3,376.59396
10.75,-1.0,3,377.63852
10.75,-0.75,3,380.98334
10.75,-0.5,3,380.59897
10.75,-0.25,3,381.98346
10.75,0.0,3,383.79263
10.75,0.25,3,381.9072
10.75,0.5,3,382.6724
10.75,0.75,3,381.58142
10.75,1.0,3,380.493
10.75,1.25,3,382.88162
10.75,1.5,3,385.47983
10.75,1.75,3,381.9969
10.75,2.0,3,377.05954
10.75,2.25,3,373.75638
10.75,2.5,3,374.0078
10.75,2.75,3,375.60883
10.75,3.0,3,373.36002
10.75,-5.0,4,447.87897
10.75,-4.75,4,448.0673
10.75,-4.5,4,446.91342
10.75,-4.25,4,446.2951
10.75,-4.0,4,445.54584
10.75,-3.75,4,445.00943
10.75,-3.5,4,445.17044
10.75,-3.25,4,442.4437
10.75,-3.0,4,440.1039
10.75,-2.75,4,441.0169
10.75,-2.5,4,442.89682
10.75,-2.25,4,440.77365
10.75,-2.0,4,441.93237
10.75,-1.75,4,440.19086
10.75,-1.5,4,435.34457
10.75,-1.25,4,434.86386
10.75,-1.0,4,434.9048
10.75,-0.75,4,438.75775
10.75,-0.5,4,438.29977
10.75,-0.25,4,439.2102
10.75,0.0,4,442.70938
10.75,0.25,4,440.3914
10.75,0.5,4,439.6412
10.75,0.75,4,438.7878
10.75,1.0,4,438.6697
10.75,1.25,4,443.80478
10.75,1.5,4,449.90182
10.75,1.75,4,445.70728
10.75,2.0,4,436.8664
10.75,2.25,4,432.05936
10.75,2.5,4,430.55142
10.75,2.75,4,430.78424
10.75,3.0,4,427.68552
10.75,-5.0,5,480.205
10.75,-4.75,5,479.52023
10.75,-4.5,5,477.14316
10.75,-4.25,5,476.18942
10.75,-4.0,5,475.30405
10.75,-3.75,5,474.96225
10.75,-3.5,5,476.51834
10.75,-3.25,5,474.66727
10.75,-3.0,5,471.6876
10.75,-2.75,5,473.12668
10.75,-2.5,5,476.21927
10.75,-2.25,5,474.64105
10.75,-2.0,5,477.53232
10.75,-1.75,5,476.66473
10.75,-1.5,5,471.8394
10.75,-1.25,5,470.351
10.75,-1.0,5,468.71445
10.75,-0.75,5,472.74017
10.75,-0.5,5,471.8281
10.75,-0.25,5,472.74258
10.75,0.0,5,476.75937
10.75,0.25,5,473.57333
10.75,0.5,5,471.84528
10.75,0.75,5,470.0647
10.75,1.0,5,470.48853
10.75,1.25,5,479.28372
10.75,1.5,5,490.7321
10.75,1.75,5,488.44528
10.75,2.0,5,480.11185
10.75,2.25,5,476.92764
10.75,2.5,5,475.4735
10.75,2.75,5,476.35757
10.75,3.0,5,472.1882
10.75,-5.0,6,499.478
10.75,-4.75,6,498.60165
10.75,-4.5,6,496.09995
10.75,-4.25,6,495.5462
10.75,-4.0,6,494.04706
10.75,-3.75,6,493.6017
10.75,-3.5,6,495.59714
10.75,-3.25,6,494.39572
10.75,-3.0,6,491.5198
10.75,-2.75,6,493.65985
10.75,-2.5,6,496.97366
10.75,-2.25,6,495.66986
10.75,-2.0,6,499.7004
10.75,-1.75,6,498.82965
10.75,-1.5,6,495.26364
10.75,-1.25,6,494.1074
10.75,-1.0,6,491.64603
10.75,-0.75,6,495.56357
10.75,-0.5,6,493.5734
10.75,-0.25,6,493.638
10.75,0.0,6,497.31412
10.75,0.25,6,493.70486
10.75,0.5,6,490.7775
10.75,0.75,6,487.55356
10.75,1.0,6,486.68588
10.75,1.25,6,495.687
10.75,1.5,6,508.92722
10.75,1.75,6,508.5563
10.75,2.0,6,502.2319
10.75,2.25,6,499.24942
10.75,2.5,6,498.43237
10.75,2.75,6,500.38107
10.75,3.0,6,496.47165
10.75,-5.0,7,517.68005
10.75,-4.75,7,516.7003
10.75,-4.5,7,514.9127
10.75,-4.25,7,513.9617
10.75,-4.0,7,512.0571
10.75,-3.75,7,511.4209
10.75,-3.5,7,512.8064
10.75,-3.25,7,512.00696
10.75,-3.0,7,509.94632
10.75,-2.75,7,511.1535
10.75,-2.5,7,513.7208
10.75,-2.25,7,513.3973
10.75,-2.0,7,517.0121
10.75,-1.75,7,516.85266
10.75,-1.5,7,514.5761
10.75,-1.25,7,514.4972
10.75,-1.0,7,512.86127
10.75,-0.75,7,516.00604
10.75,-0.5,7,514.4447
10.75,-0.25,7,513.2422
10.75,0.0,7,516.49146
10.75,0.25,7,514.54626
10.75,0.5,7,511.8666
10.75,0.75,7,508.96713
10.75,1.0,7,507.35202
10.75,1.25,7,513.9603
10.75,1.5,7,523.9582
10.75,1.75,7,523.0675
10.75,2.0,7,518.7015
10.75,2.25,7,516.5209
10.75,2.5,7,515.07916
10.75,2.75,7,517.4386
10.75,3.0,7,514.622
10.75,-5.0,8,526.8359
10.75,-4.75,8,526.48126
10.75,-4.5,8,526.01514
10.75,-4.25,8,525.3416
10.75,-4.0,8,523.16846
10.75,-3.75,8,522.783
10.75,-3.5,8,523.79126
10.75,-3.25,8,522.9571
10.75,-3.0,8,521.7339
10.75,-2.75,8,522.4256
10.75,-2.5,8,524.6177
10.75,-2.25,8,524.50464
10.75,-2.0,8,526.7903
10.75,-1.75,8,526.84985
10.75,-1.5,8,525.12225
10.75,-1.25,8,525.67017
10.75,-1.0,8,525.06683
10.75,-0.75,8,527.65845
10.75,-0.5,8,526.8631
10.75,-0.25,8,525.2326
10.75,0.0,8,527.2156
10.75,0.25,8,526.4275
10.75,0.5,8,524.98926
10.75,0.75,8,522.9032
10.75,1.0,8,521.8788
10.75,1.25,8,526.92444
10.75,1.5,8,533.20483
10.75,1.75,8,530.75134
10.75,2.0,8,527.3759
10.75,2.25,8,526.18115
10.75,2.5,8,524.2041
10.75,2.75,8,526.6774
10.75,3.0,8,524.998
10.75,-5.0,9,523.19824
10.75,-4.75,9,523.76434
10.75,-4.5,9,524.0431
10.75,-4.25,9,523.4957
10.75,-4.0,9,521.2817
10.75,-3.75,9,521.63934
10.75,-3.5,9,523.2982
10.75,-3.25,9,522.2424
10.75,-3.0,9,521.2281
10.75,-2.75,9,522.52167
10.75,-2.5,9,525.02893
10.75,-2.25,9,524.772
10.75,-2.0,9,526.8536
10.75,-1.75,9,526.7264
10.75,-1.5,9,524.7619
10.75,-1.25,9,524.9298
10.75,-1.0,9,524.18005
10.75,-0.75,9,526.7234
10.75,-0.5,9,525.70685
10.75,-0.25,9,524.25757
10.75,0.0,9,526.0607
10.75,0.25,9,525.498
10.75,0.5,9,524.5658
10.75,0.75,9,522.6584
10.75,1.0,9,522.30396
10.75,1.25,9,527.84424
10.75,1.5,9,533.40656
10.75,1.75,9,529.5331
10.75,2.0,9,526.4175
10.75,2.25,9,525.67883
10.75,2.5,9,523.22595
10.75,2.75,9,525.0904
10.75,3.0,9,522.65607
10.75,-5.0,10,500.49612
10.75,-4.75,10,502.64127
10.75,-4.5,10,501.9963
10.75,-4.25,10,500.6611
10.75,-4.0,10,497.48245
10.75,-3.75,10,496.46985
10.75,-3.5,10,498.58112
10.75,-3.25,10,495.2666
10.75,-3.0,10,491.10294
10.75,-2.75,10,494.3071
10.75,-2.5,10,496.66064
10.75,-2.25,10,494.17026
10.75,-2.0,10,499.90262
10.75,-1.75,10,497.96542
10.75,-1.5,10,493.6146
10.75,-1.25,10,495.4923
10.75,-1.0,10,495.47873
10.75,-0.75,10,501.22617
10.75,-0.5,10,497.87488
10.75,-0.25,10,497.65506
10.75,0.0,10,502.88223
10.75,0.25,10,498.3917
10.75,0.5,10,497.21732
10.75,0.75,10,495.33463
10.75,1.0,10,494.71667
10.75,1.25,10,503.97675
10.75,1.5,10,507.50525
10.75,1.75,10,495.4185
10.75,2.0,10,489.8703
10.75,2.25,10,489.86954
10.75,2.5,10,489.26126
10.75,2.75,10,491.21194
10.75,3.0,10,485.30264
10.75,-5.0,11,419.48032
10.75,-4.75,11,422.99887
10.75,-4.5,11,421.98508
10.75,-4.25,11,420.46524
10.75,-4.0,11,417.90756
10.75,-3.75,11,416.65472
10.75,-3.5,11,416.47202
10.75,-3.25,11,412.0804
10.75,-3.0,11,408.747
10.75,-2.75,11,411.73544
10.75,-2.5,11,411.9957
10.75,-2.25,11,407.24188
10.75,-2.0,11,412.27768
10.75,-1.75,11,407.7828
10.75,-1.5,11,403.75046
10.75,-1.25,11,409.29483
10.75,-1.0,11,410.7747
10.75,-0.75,11,416.8138
10.75,-0.5,11,411.48447
10.75,-0.25,11,411.8646
10.75,0.0,11,415.79874
10.75,0.25,11,408.88873
10.75,0.5,11,410.67648
10.75,0.75,11,407.04272
10.75,1.0,11,404.0746
10.75,1.25,11,412.83072
10.75,1.5,11,412.33878
10.75,1.75,11,400.3439
10.75,2.0,11,396.35556
10.75,2.25,11,394.21634
10.75,2.5,11,394.92804
10.75,2.75,11,397.57086
10.75,3.0,11,391.32428
10.75,-5.0,12,362.8616
10.75,-4.75,12,364.9643
10.75,-4.5,12,362.57565
10.75,-4.25,12,361.60214
10.75,-4.0,12,360.24597
10.75,-3.75,12,360.01193
10.75,-3.5,12,359.7983
10.75,-3.25,12,358.16745
10.75,-3.0,12,357.89993
10.75,-2.75,12,358.5024
10.75,-2.5,12,358.73914
10.75,-2.25,12,356.02017
10.75,-2.0,12,357.66788
10.75,-1.75,12,355.11325
10.75,-1.5,12,353.9836
10.75,-1.25,12,357.63632
10.75,-1.0,12,357.38535
10.75,-0.75,12,359.52887
10.75,-0.5,12,355.69986
10.75,-0.25,12,357.1607
10.75,0.0,12,359.2887
10.75,0.25,12,355.49692
10.75,0.5,12,357.10236
10.75,0.75,12,352.3424
10.75,1.0,12,350.50595
10.75,1.25,12,357.81265
10.75,1.5,12,361.06985
10.75,1.75,12,357.38892
10.75,2.0,12,355.16428
10.75,2.25,12,353.0661
10.75,2.5,12,352.8741
10.75,2.75,12,355.43954
10.75,3.0,12,352.985
10.5,-5.0,1,348.93927
10.5,-4.75,1,350.4703
10.5,-4.5,1,348.29263
10.5,-4.25,1,348.15607
10.5,-4.0,1,347.25534
10.5,-3.75,1,347.32086
10.5,-3.5,1,346.86426
10.5,-3.25,1,345.6023
10.5,-3.0,1,345.019
10.5,-2.75,1,344.6843
10.5,-2.5,1,344.86975
10.5,-2.25,1,342.7206
10.5,-2.0,1,344.00928
10.5,-1.75,1,341.97113
10.5,-1.5,1,340.61514
10.5,-1.25,1,342.39117
10.5,-1.0,1,341.90195
10.5,-0.75,1,344.49463
10.5,-0.5,1,343.3436
10.5,-0.25,1,344.0283
10.5,0.0,1,343.5211
10.5,0.25,1,340.1242
10.5,0.5,1,340.48773
10.5,0.75,1,340.56177
10.5,1.0,1,343.0769
10.5,1.25,1,348.14148
10.5,1.5,1,350.91724
10.5,1.75,1,347.41428
10.5,2.0,1,347.6362
10.5,2.25,1,347.3898
10.5,2.5,1,346.37192
10.5,2.75,1,348.56467
10.5,3.0,1,346.75024
10.5,-5.0,2,350.52625
10.5,-4.75,2,351.5769
10.5,-4.5,2,350.1261
10.5,-4.25,2,350.79248
10.5,-4.0,2,350.2788
10.5,-3.75,2,350.0345
10.5,-3.5,2,349.2646
10.5,-3.25,2,347.83798
10.5,-3.0,2,346.64713
10.5,-2.75,2,345.73724
10.5,-2.5,2,346.13248
10.5,-2.25,2,344.0228
10.5,-2.0,2,344.82562
10.5,-1.75,2,343.44162
10.5,-1.5,2,341.74084
10.5,-1.25,2,342.90628
10.5,-1.0,2,343.14627
10.5,-0.75,2,345.98233
10.5,-0.5,2,345.68298
10.5,-0.25,2,346.54642
10.5,0.0,2,346.14688
10.5,0.25,2,343.68195
10.5,0.5,2,344.27707
10.5,0.75,2,344.50052
10.5,1.0,2,346.13107
10.5,1.25,2,349.94562
10.5,1.5,2,352.16617
10.5,1.75,2,348.7634
10.5,2.0,2,348.55545
10.5,2.25,2,347.83667
10.5,2.5,2,347.6272
10.5,2.75,2,349.63345
10.5,3.0,2,348.25824
10.5,-5.0,3,393.44662
10.5,-4.75,3,394.973
10.5,-4.5,3,394.5622
10.5,-4.25,3,395.87128
10.5,-4.0,3,395.48627
10.5,-3.75,3,394.62402
10.5,-3.5,3,393.72232
10.5,-3.25,3,391.66418
10.5,-3.0,3,389.35202
10.5,-2.75,3,388.6539
10.5,-2.5,3,389.63232
10.5,-2.25,3,386.53305
10.5,-2.0,3,386.77136
10.5,-1.75,3,385.44513
10.5,-1.5,3,382.06305
10.5,-1.25,3,382.8067
10.5,-1.0,3,384.52432
10.5,-0.75,3,389.17526
10.5,-0.5,3,390.39288
10.5,-0.25,3,391.3861
10.5,0.0,3,391.47855
10.5,0.25,3,389.32236
10.5,0.5,3,390.26715
10.5,0.75,3,391.17874
10.5,1.0,3,392.3792
10.5,1.25,3,396.20752
10.5,1.5,3,397.92908
10.5,1.75,3,391.50302
10.5,2.0,3,387.73706
10.5,2.25,3,386.1602
10.5,2.5,3,386.07858
10.5,2.75,3,387.02484
10.5,3.0,3,384.83182
10.5,-5.0,4,450.26804
10.5,-4.75,4,452.11514
10.5,-4.5,4,452.00845
10.5,-4.25,4,454.02805
10.5,-4.0,4,454.88303
10.5,-3.75,4,454.15326
10.5,-3.5,4,453.73038
10.5,-3.25,4,451.52768
10.5,-3.0,4,447.71527
10.5,-2.75,4,447.84744
10.5,-2.5,4,450.24008
10.5,-2.25,4,446.30685
10.5,-2.0,4,446.86307
10.5,-1.75,4,445.7238
10.5,-1.5,4,439.61508
10.5,-1.25,4,438.197
10.5,-1.0,4,439.43887
10.5,-0.75,4,444.8232
10.5,-0.5,4,446.86987
10.5,-0.25,4,448.38382
10.5,0.0,4,448.4833
10.5,0.25,4,444.7734
10.5,0.5,4,444.98712
10.5,0.75,4,445.98294
10.5,1.0,4,449.31393
10.5,1.25,4,458.72122
10.5,1.5,4,464.4882
10.5,1.75,4,454.68726
10.5,2.0,4,445.12973
10.5,2.25,4,442.30923
10.5,2.5,4,440.15308
10.5,2.75,4,439.34775
10.5,3.0,4,436.00052
10.5,-5.0,5,479.09933
10.5,-4.75,5,479.71375
10.5,-4.5,5,478.16605
10.5,-4.25,5,480.2682
10.5,-4.0,5,481.42215
10.5,-3.75,5,481.03018
10.5,-3.5,5,481.8309
10.5,-3.25,5,480.8387
10.5,-3.0,5,476.48453
10.5,-2.75,5,477.16177
10.5,-2.5,5,481.03287
10.5,-2.25,5,477.34058
10.5,-2.0,5,479.67374
10.5,-1.75,5,479.46365
10.5,-1.5,5,472.96548
10.5,-1.25,5,470.73935
10.5,-1.0,5,470.68527
10.5,-0.75,5,476.02826
10.5,-0.5,5,477.77054
10.5,-0.25,5,479.87323
10.5,0.0,5,479.69492
10.5,0.25,5,474.78195
10.5,0.5,5,474.76828
10.5,0.75,5,474.93338
10.5,1.0,5,479.60144
10.5,1.25,5,493.1642
10.5,1.5,5,503.83707
10.5,1.75,5,495.00925
10.5,2.0,5,485.2321
10.5,2.25,5,484.292
10.5,2.5,5,481.413
10.5,2.75,5,480.4674
10.5,3.0,5,476.0723
10.5,-5.0,6,496.8727
10.5,-4.75,6,497.56796
10.5,-4.5,6,495.84714
10.5,-4.25,6,497.6929
10.5,-4.0,6,498.18155
10.5,-3.75,6,497.90372
10.5,-3.5,6,499.48672
10.5,-3.25,6,498.76965
10.5,-3.0,6,494.4643
10.5,-2.75,6,496.0581
10.5,-2.5,6,499.85507
10.5,-2.25,6,496.30057
10.5,-2.0,6,499.58847
10.5,-1.75,6,499.54092
10.5,-1.5,6,494.777
10.5,-1.25,6,493.4372
10.5,-1.0,6,492.58505
10.5,-0.75,6,497.5347
10.5,-0.5,6,498.50656
10.5,-0.25,6,500.0405
10.5,0.0,6,499.27737
10.5,0.25,6,493.70016
10.5,0.5,6,492.7061
10.5,0.75,6,491.72336
10.5,1.0,6,495.56235
10.5,1.25,6,508.9435
10.5,1.5,6,520.372
10.5,1.75,6,513.1365
10.5,2.0,6,505.5435
10.5,2.25,6,505.28488
10.5,2.5,6,502.71384
10.5,2.75,6,502.87054
10.5,3.0,6,499.11545
10.5,-5.0,7,515.07086
10.5,-4.75,7,515.5596
10.5,-4.5,7,514.1811
10.5,-4.25,7,514.93713
10.5,-4.0,7,514.4977
10.5,-3.75,7,514.2645
10.5,-3.5,7,515.4069
10.5,-3.25,7,514.4347
10.5,-3.0,7,511.27072
10.5,-2.75,7,512.00574
10.5,-2.5,7,514.83356
10.5,-2.25,7,513.21
10.5,-2.0,7,516.1836
10.5,-1.75,7,516.30444
10.5,-1.5,7,513.19653
10.5,-1.25,7,513.3427
10.5,-1.0,7,513.209
10.5,-0.75,7,517.2555
10.5,-0.5,7,518.2981
10.5,-0.25,7,518.4976
10.5,0.0,7,517.77966
10.5,0.25,7,513.4278
10.5,0.5,7,512.22876
10.5,0.75,7,511.54825
10.5,1.0,7,514.07526
10.5,1.25,7,524.3153
10.5,1.5,7,532.0856
10.5,1.75,7,524.9158
10.5,2.0,7,519.63385
10.5,2.25,7,519.92365
10.5,2.5,7,517.53284
10.5,2.75,7,519.1849
10.5,3.0,7,515.9199
10.5,-5.0,8,524.9789
10.5,-4.75,8,526.18915
10.5,-4.5,8,525.51697
10.5,-4.25,8,525.4886
10.5,-4.0,8,524.2605
10.5,-3.75,8,524.5873
10.5,-3.5,8,525.55225
10.5,-3.25,8,524.08075
10.5,-3.0,8,522.15717
10.5,-2.75,8,522.5624
10.5,-2.5,8,524.6237
10.5,-2.25,8,523.5761
10.5,-2.0,8,525.5006
10.5,-1.75,8,525.83
10.5,-1.5,8,523.446
10.5,-1.25,8,524.06854
10.5,-1.0,8,524.6829
10.5,-0.75,8,528.2172
10.5,-0.5,8,529.4238
10.5,-0.25,8,528.9911
10.5,0.0,8,528.3225
10.5,0.25,8,525.5984
10.5,0.5,8,525.15765
10.5,0.75,8,524.7681
10.5,1.0,8,526.4805
10.5,1.25,8,533.84094
10.5,1.5,8,538.2016
10.5,1.75,8,530.85815
10.5,2.0,8,527.0668
10.5,2.25,8,527.8435
10.5,2.5,8,525.0912
10.5,2.75,8,527.6321
10.5,3.0,8,525.2978
10.5,-5.0,9,522.86816
10.5,-4.75,9,524.75995
10.5,-4.5,9,524.4251
10.5,-4.25,9,523.9187
10.5,-4.0,9,522.3833
10.5,-3.75,9,523.5508
10.5,-3.5,9,525.3794
10.5,-3.25,9,523.7478
10.5,-3.0,9,522.1644
10.5,-2.75,9,523.3096
10.5,-2.5,9,525.5165
10.5,-2.25,9,524.341
10.5,-2.0,9,526.3595
10.5,-1.75,9,526.49664
10.5,-1.5,9,523.69293
10.5,-1.25,9,523.7739
10.5,-1.0,9,524.0701
10.5,-0.75,9,527.63684
10.5,-0.5,9,528.8531
10.5,-0.25,9,528.7052
10.5,0.0,9,527.9276
10.5,0.25,9,525.45996
10.5,0.5,9,525.23364
10.5,0.75,9,524.9476
10.5,1.0,9,527.3604
10.5,1.25,9,534.3326
10.5,1.5,9,537.27655
10.5,1.75,9,528.85706
10.5,2.0,9,525.8265
10.5,2.25,9,527.07764
10.5,2.5,9,523.6417
10.5,2.75,9,525.7803
10.5,3.0,9,522.9019
10.5,-5.0,10,501.15018
10.5,-4.75,10,504.76517
10.5,-4.5,10,504.78204
10.5,-4.25,10,504.61356
10.5,-4.0,10,502.69565
10.5,-3.75,10,502.05426
10.5,-3.5,10,504.009
10.5,-3.25,10,500.6301
10.5,-3.0,10,495.2228
10.5,-2.75,10,498.1077
10.5,-2.5,10,500.20288
10.5,-2.25,10,495.15076
10.5,-2.0,10,500.47012
10.5,-1.75,10,499.90933
10.5,-1.5,10,494.11554
10.5,-1.25,10,496.0436
10.5,-1.0,10,498.3126
10.5,-0.75,10,505.37527
10.5,-0.5,10,506.55008
10.5,-0.25,10,507.5668
10.5,0.0,10,507.01892
10.5,0.25,10,501.3259
10.5,0.5,10,501.8804
10.5,0.75,10,502.8887
10.5,1.0,10,507.78384
10.5,1.25,10,516.5795
10.5,1.5,10,512.7765
10.5,1.75,10,494.19183
10.5,2.0,10,490.6867
10.5,2.25,10,495.00378
10.5,2.5,10,492.17142
10.5,2.75,10,492.53925
10.5,3.0,10,487.73346
10.5,-5.0,11,425.91367
10.5,-4.75,11,430.5299
10.5,-4.5,11,430.79807
10.5,-4.25,11,431.11798
10.5,-4.0,11,428.81644
10.5,-3.75,11,426.50204
10.5,-3.5,11,425.89218
10.5,-3.25,11,421.76254
10.5,-3.0,11,416.42715
10.5,-2.75,11,418.95657
10.5,-2.5,11,418.8373
10.5,-2.25,11,411.6873
10.5,-2.0,11,417.16376
10.5,-1.75,11,413.28052
10.5,-1.5,11,407.78348
10.5,-1.25,11,413.68964
10.5,-1.0,11,417.6745
10.5,-0.75,11,425.684
10.5,-0.5,11,423.6982
10.5,-0.25,11,423.45706
10.5,0.0,11,422.1864
10.5,0.25,11,415.89175
10.5,0.5,11,418.87662
10.5,0.75,11,419.0856
10.5,1.0,11,423.02066
10.5,1.25,11,428.833
10.5,1.5,11,419.3291
10.5,1.75,11,402.7444
10.5,2.0,11,402.93814
10.5,2.25,11,404.7115
10.5,2.5,11,403.84073
10.5,2.75,11,405.22073
10.5,3.0,11,400.0409
10.5,-5.0,12,365.15988
10.5,-4.75,12,367.56857
10.5,-4.5,12,365.3581
10.5,-4.25,12,365.3113
10.5,-4.0,12,364.4188
10.5,-3.75,12,364.29938
10.5,-3.5,12,364.31497
10.5,-3.25,12,362.6947
10.5,-3.0,12,361.57773
10.5,-2.75,12,362.29303
10.5,-2.5,12,361.80576
10.5,-2.25,12,358.42636
10.5,-2.0,12,360.6567
10.5,-1.75,12,357.31058
10.5,-1.5,12,355.8097
10.5,-1.25,12,359.83575
10.5,-1.0,12,360.44897
10.5,-0.75,12,363.9746
10.5,-0.5,12,361.9253
10.5,-0.25,12,362.64194
10.5,0.0,12,362.21524
10.5,0.25,12,357.8956
10.5,0.5,12,358.70996
10.5,0.75,12,358.00766
10.5,1.0,12,360.67343
10.5,1.25,12,365.47516
10.5,1.5,12,364.81216
10.5,1.75,12,359.367
10.5,2.0,12,360.35715
10.5,2.25,12,360.34198
10.5,2.5,12,359.4465
10.5,2.75,12,361.75015
10.5,3.0,12,359.2015
10.25,-5.0,1,353.1765
10.25,-4.75,1,353.55026
10.25,-4.5,1,351.2162
10.25,-4.25,1,351.40854
10.25,-4.0,1,351.0242
10.25,-3.75,1,349.88223
10.25,-3.5,1,348.85376
10.25,-3.25,1,347.9238
10.25,-3.0,1,346.7276
10.25,-2.75,1,346.73407
10.25,-2.5,1,347.50964
10.25,-2.25,1,344.56348
10.25,-2.0,1,345.06958
10.25,-1.75,1,344.7044
10.25,-1.5,1,344.1391
10.25,-1.25,1,344.52444
10.25,-1.0,1,344.1849
10.25,-0.75,1,345.84167
10.25,-0.5,1,344.24966
10.25,-0.25,1,345.0515
10.25,0.0,1,344.0376
10.25,0.25,1,343.28662
10.25,0.5,1,344.74695
10.25,0.75,1,346.22372
10.25,1.0,1,351.01367
10.25,1.25,1,352.7004
10.25,1.5,1,352.31577
10.25,1.75,1,350.8572
10.25,2.0,1,353.97424
10.25,2.25,1,353.77502
10.25,2.5,1,351.81134
10.25,2.75,1,352.55206
10.25,3.0,1,350.667
10.25,-5.0,2,356.64328
10.25,-4.75,2,357.02078
10.25,-4.5,2,355.53857
10.25,-4.25,2,356.75204
10.25,-4.0,2,356.6969
10.25,-3.75,2,355.16248
10.25,-3.5,2,353.59323
10.25,-3.25,2,352.211
10.25,-3.0,2,350.29077
10.25,-2.75,2,349.43875
10.25,-2.5,2,350.596
10.25,-2.25,2,348.0168
10.25,-2.0,2,347.89438
10.25,-1.75,2,347.99078
10.25,-1.5,2,347.13928
10.25,-1.25,2,347.0754
10.25,-1.0,2,347.29242
10.25,-0.75,2,349.35556
10.25,-0.5,2,348.91986
10.25,-0.25,2,349.97458
10.25,0.0,2,349.30536
10.25,0.25,2,349.30862
10.25,0.5,2,350.79144
10.25,0.75,2,351.60107
10.25,1.0,2,354.7977
10.25,1.25,2,356.36118
10.25,1.5,2,356.19254
10.25,1.75,2,354.57443
10.25,2.0,2,357.58286
10.25,2.25,2,357.54358
10.25,2.5,2,356.4286
10.25,2.75,2,356.69318
10.25,3.0,2,354.7695
10.25,-5.0,3,403.2263
10.25,-4.75,3,404.2062
10.25,-4.5,3,403.7967
10.25,-4.25,3,406.01062
10.25,-4.0,3,406.80008
10.25,-3.75,3,404.7771
10.25,-3.5,3,402.3904
10.25,-3.25,3,400.41718
10.25,-3.0,3,397.16193
10.25,-2.75,3,396.4271
10.25,-2.5,3,399.01895
10.25,-2.25,3,394.99417
10.25,-2.0,3,393.3064
10.25,-1.75,3,393.99808
10.25,-1.5,3,392.0033
10.25,-1.25,3,390.99222
10.25,-1.0,3,392.07736
10.25,-0.75,3,395.41885
10.25,-0.5,3,396.0674
10.25,-0.25,3,397.4818
10.25,0.0,3,397.76602
10.25,0.25,3,398.6279
10.25,0.5,3,401.00674
10.25,0.75,3,402.03928
10.25,1.0,3,404.70853
10.25,1.25,3,407.08798
10.25,1.5,3,406.23584
10.25,1.75,3,400.87695
10.25,2.0,3,400.32373
10.25,2.25,3,399.67682
10.25,2.5,3,398.52048
10.25,2.75,3,397.72586
10.25,3.0,3,394.9855
10.25,-5.0,4,456.2784
10.25,-4.75,4,458.10794
10.25,-4.5,4,458.53433
10.25,-4.25,4,461.4713
10.25,-4.0,4,463.9061
10.25,-3.75,4,462.26727
10.25,-3.5,4,459.93253
10.25,-3.25,4,458.9409
10.25,-3.0,4,453.99545
10.25,-2.75,4,453.1415
10.25,-2.5,4,458.1429
10.25,-2.25,4,452.6213
10.25,-2.0,4,449.96243
10.25,-1.75,4,451.7302
10.25,-1.5,4,447.62936
10.25,-1.25,4,444.21216
10.25,-1.0,4,444.6566
10.25,-0.75,4,447.78787
10.25,-0.5,4,448.57797
10.25,-0.25,4,450.68747
10.25,0.0,4,450.78964
10.25,0.25,4,450.4686
10.25,0.5,4,452.73935
10.25,0.75,4,454.10165
10.25,1.0,4,459.61404
10.25,1.25,4,467.59555
10.25,1.5,4,470.78714
10.25,1.75,4,462.87888
